Datetime,METAR
2025-12-10 06:58 UTC,METAR WSSS 100630Z 36012KT 9999 -SHRA FEW017TCU SCT030 30/24 Q1008 NOSIG
2025-12-10 07:41 UTC,METAR WSSS 100730Z 36010KT 9000 -TSRA FEW016CB FEW017TCU SCT030 28/23 Q1007 BECMG FM0800 TL0815 NSW
2025-12-10 08:55 UTC,METAR WSSS 100830Z 01003KT 300V080 6000 -TSRA FEW016CB FEW017TCU SCT150 26/25 Q1007 BECMG FM0915 TL0930 NSW
2025-12-10 09:47 UTC,METAR WSSS 100930Z 31004KT 240V360 2000 +TSRA FEW008 FEW014CB SCT016TCU BKN150 25/24 Q1008 BECMG FM0945 TL1000 6000 NSW
2025-12-10 10:53 UTC,METAR WSSS 101030Z 36003KT 6000 -RA FEW015 FEW017TCU BKN160 25/25 Q1008 NOSIG
2025-12-10 11:33 UTC,METAR WSSS 101130Z 32003KT 8000 -RA FEW016 SCT060 BKN160 25/25 Q1009 NOSIG
2025-12-10 13:50 UTC,METAR WSSS 101330Z 32002KT 9999 FEW018 BKN160 26/25 Q1010 NOSIG
2025-12-10 14:52 UTC,METAR WSSS 101430Z 33003KT 9999 FEW018 SCT070 BKN300 26/24 Q1010 NOSIG
2025-12-10 15:44 UTC,METAR WSSS 101530Z 34004KT 9999 FEW018 SCT070 BKN160 26/24 Q1010 NOSIG
2025-12-10 16:56 UTC,METAR WSSS 101630Z 33004KT 9999 FEW018 SCT080 BKN160 26/24 Q1010 NOSIG
2025-12-10 17:47 UTC,METAR WSSS 101730Z 33003KT 300V360 9999 FEW018 SCT080 BKN160 26/24 Q1010 NOSIG
2025-12-10 18:55 UTC,METAR WSSS 101830Z 32004KT 9999 FEW018 BKN150 26/24 Q1009 NOSIG
2025-12-10 19:31 UTC,METAR WSSS 101930Z 33003KT 9999 FEW018 BKN150 26/24 Q1009 NOSIG
2025-12-10 20:48 UTC,METAR WSSS 102030Z 34003KT 9999 FEW018 BKN150 26/24 Q1008 NOSIG
2025-12-10 21:40 UTC,METAR WSSS 102130Z 33003KT 300V360 9999 FEW018 BKN150 26/24 Q1009 NOSIG
2025-12-10 22:42 UTC,METAR WSSS 102230Z VRB02KT 9999 FEW018 BKN150 26/24 Q1010 NOSIG
2025-12-10 23:33 UTC,METAR WSSS 102330Z VRB01KT 9999 FEW018 BKN150 26/24 Q1010 NOSIG
2025-12-11 03:51 UTC,METAR WSSS 110330Z 33003KT 270V020 9999 FEW020 BKN150 28/23 Q1011 NOSIG
2025-12-11 04:59 UTC,METAR WSSS 110430Z 32003KT 260V020 9999 FEW020 BKN160 29/23 Q1011 NOSIG
2025-12-11 05:47 UTC,METAR WSSS 110530Z 33003KT 250V020 9999 FEW020 BKN160 29/24 Q1010 NOSIG
2025-12-11 07:01 UTC,METAR WSSS 110630Z VRB02KT 9999 FEW020 SCT160 BKN270 30/23 Q1009 NOSIG
2025-12-11 07:42 UTC,METAR WSSS 110730Z VRB04KT 9999 FEW020 SCT160 BKN280 29/24 Q1008 NOSIG
2025-12-11 08:57 UTC,METAR WSSS 110830Z 18005KT 120V200 9999 FEW020 BKN280 29/24 Q1007 NOSIG
2025-12-11 09:48 UTC,METAR WSSS 110930Z 17005KT 9999 FEW020 BKN280 29/24 Q1007 NOSIG
2025-12-11 10:51 UTC,METAR WSSS 111030Z 16005KT 9999 FEW018 SCT025 BKN280 28/24 Q1007 NOSIG
2025-12-11 11:33 UTC,METAR WSSS 111130Z 16004KT 9999 FEW018 SCT280 BKN300 27/24 Q1008 NOSIG
2025-12-11 13:53 UTC,METAR WSSS 111330Z 07003KT 020V140 9000 FEW018 SCT160 BKN300 28/24 Q1010 NOSIG
2025-12-11 14:43 UTC,METAR WSSS 111430Z 01004KT 340V040 9000 FEW018 SCT280 27/24 Q1010 NOSIG
2025-12-11 15:52 UTC,METAR WSSS 111530Z 34005KT 9999 FEW018 BKN160 27/24 Q1010 NOSIG
2025-12-11 17:01 UTC,METAR WSSS 111630Z 34004KT 9999 FEW018 BKN160 27/24 Q1010 NOSIG
2025-12-11 17:58 UTC,METAR WSSS 111730Z 33004KT 9999 FEW018 BKN160 27/24 Q1009 NOSIG
2025-12-11 18:59 UTC,METAR WSSS 111830Z 33004KT 9999 FEW018 SCT080 BKN160 26/24 Q1009 NOSIG
2025-12-11 19:35 UTC,METAR WSSS 111930Z 34003KT 9999 FEW018 BKN160 26/24 Q1008 NOSIG
2025-12-11 20:39 UTC,METAR WSSS 112030Z 33002KT 9999 FEW018 SCT160 26/24 Q1007 NOSIG
2025-12-11 21:38 UTC,METAR WSSS 112130Z 33004KT 9999 FEW018 SCT160 26/24 Q1007 NOSIG
2025-12-11 22:42 UTC,METAR WSSS 112230Z VRB02KT 7000 FEW016 SCT170 BKN300 25/24 Q1008 NOSIG
2025-12-11 23:33 UTC,METAR WSSS 112330Z 34003KT 3500 BR FEW016 FEW018TCU BKN300 25/24 Q1008 BECMG FM2345 TL0000 6000 NSW
2025-12-12 03:50 UTC,METAR WSSS 120330Z 34005KT 240V040 9999 FEW018 FEW020TCU BKN300 30/24 Q1010 NOSIG
2025-12-12 04:56 UTC,METAR WSSS 120430Z 01008KT 320V050 9999 FEW018 FEW020TCU BKN300 31/24 Q1009 NOSIG
2025-12-12 05:44 UTC,METAR WSSS 120530Z 02007KT 350V050 9999 VCSH FEW018TCU FEW020CB BKN300 32/24 Q1008 NOSIG
2025-12-12 06:59 UTC,METAR WSSS 120630Z 02010KT 360V060 9000 -SHRA FEW017TCU FEW018CB SCT025 30/25 Q1007 NOSIG
2025-12-12 07:40 UTC,METAR WSSS 120730Z 01014KT 350V050 6000 -TSRA FEW013 FEW015CB SCT017TCU 28/23 Q1006 TEMPO TL0830 1000 +TSRA
2025-12-12 08:57 UTC,METAR WSSS 120830Z 32006KT 270V010 5000 TSRA FEW010 FEW014CB SCT016TCU BKN150 24/23 Q1007 BECMG FM0850 TL0905 -TSRA BECMG FM0920 TL0935 NSW
2025-12-12 09:47 UTC,SPECI WSSS 120941Z 30004KT 240V010 4000 TSRA FEW012 FEW015CB FEW017TCU BKN150 25/23 Q1007 BECMG FM1015 TL1025 6000 NSW
2025-12-12 10:49 UTC,METAR WSSS 121030Z 25003KT 220V290 7000 -RA FEW015 FEW017TCU FEW018CB BKN150 25/24 Q1008 RETSRA NOSIG
2025-12-12 11:35 UTC,METAR WSSS 121130Z VRB01KT 9000 -RA FEW015 BKN160 25/24 Q1009 NOSIG
2025-12-12 13:47 UTC,METAR WSSS 121330Z 35003KT 9999 FEW016 FEW020CB BKN140 25/24 Q1010 NOSIG
2025-12-12 14:38 UTC,METAR WSSS 121430Z 35004KT 9999 FEW016 FEW020CB BKN160 25/24 Q1010 NOSIG
2025-12-12 15:42 UTC,METAR WSSS 121530Z 34004KT 9999 FEW016 BKN160 26/24 Q1010 NOSIG
2025-12-12 16:48 UTC,METAR WSSS 121630Z 33003KT 9999 FEW016 BKN160 26/24 Q1010 NOSIG
2025-12-12 17:41 UTC,METAR WSSS 121730Z 33005KT 9999 FEW016 BKN160 26/24 Q1010 NOSIG
2025-12-12 18:56 UTC,METAR WSSS 121830Z 36005KT 7000 FEW016 BKN160 26/24 Q1009 NOSIG
2025-12-12 19:30 UTC,METAR WSSS 121900Z 34004KT 7000 FEW016 BKN160 26/24 Q1009 NOSIG
2025-12-12 19:44 UTC,METAR WSSS 121930Z 35004KT 5000 HZ FEW014 BKN160 25/24 Q1009 NOSIG
2025-12-12 20:41 UTC,METAR WSSS 122030Z 33004KT 9000 FEW014 SCT080 BKN160 25/24 Q1008 NOSIG
2025-12-12 21:32 UTC,METAR WSSS 122130Z 29003KT 240V330 7000 FEW014 BKN160 26/24 Q1009 NOSIG
2025-12-12 22:40 UTC,METAR WSSS 122230Z 28003KT 230V360 9999 FEW014 FEW018TCU SCT060 26/24 Q1009 NOSIG
2025-12-12 23:32 UTC,METAR WSSS 122330Z 23008KT 190V310 7000 3000S -SHRA FEW012 FEW015CB SCT016TCU 25/22 Q1010 TEMPO TL0015 3000 SHRA
2025-12-13 03:41 UTC,METAR WSSS 130330Z VRB03KT 9999 FEW016 SCT070 BKN140 28/23 Q1010 NOSIG
2025-12-13 04:47 UTC,METAR WSSS 130430Z VRB02KT 9999 FEW018 SCT150 BKN270 29/24 Q1009 NOSIG
2025-12-13 05:41 UTC,METAR WSSS 130530Z 35004KT 320V050 9999 FEW018 BKN280 30/24 Q1008 NOSIG
2025-12-13 06:54 UTC,METAR WSSS 130630Z VRB03KT 9999 VCSH FEW014 FEW017TCU FEW018CB SCT030 30/25 Q1007 NOSIG
2025-12-13 07:34 UTC,METAR WSSS 130730Z 11005KT 080V150 9999 -SHRA FEW014 FEW017TCU FEW018CB SCT040 28/24 Q1006 NOSIG
2025-12-13 08:46 UTC,METAR WSSS 130830Z 10007KT 050V120 9999 -SHRA FEW014 FEW017TCU FEW018CB SCT030 28/24 Q1006 NOSIG
2025-12-13 09:33 UTC,METAR WSSS 130930Z VRB03KT 9999 -SHRA FEW012 FEW016TCU FEW017CB SCT030 27/24 Q1007 NOSIG
2025-12-13 10:39 UTC,METAR WSSS 131030Z 26004KT 210V320 8000 -TSRA FEW008 FEW016CB FEW017TCU SCT020 26/24 Q1007 TEMPO TL1045 3000 TSRA BECMG FM1100 TL1115 NSW
2025-12-13 11:27 UTC,METAR WSSS 131100Z 21005KT 9999 -SHRA FEW012 FEW016CB FEW017TCU SCT030 26/24 Q1008 RETS NOSIG
2025-12-13 11:41 UTC,METAR WSSS 131130Z VRB01KT 9999 SCT015 FEW017TCU SCT030 26/24 Q1008 NOSIG
2025-12-13 13:19 UTC,METAR WSSS 131300Z 35006KT 9999 FEW016 SCT060 26/23 Q1009 NOSIG
2025-12-13 13:46 UTC,METAR WSSS 131330Z 35005KT 9999 FEW016 SCT060 26/23 Q1009 NOSIG
2025-12-13 14:36 UTC,METAR WSSS 131430Z 33005KT 300V360 9999 FEW016 BKN300 26/23 Q1010 NOSIG
2025-12-13 15:33 UTC,METAR WSSS 131530Z 34005KT 310V010 9999 FEW016 BKN300 26/23 Q1010 NOSIG
2025-12-13 16:46 UTC,METAR WSSS 131630Z 33005KT 310V010 9999 FEW018 BKN300 26/23 Q1010 NOSIG
2025-12-13 17:33 UTC,METAR WSSS 131730Z 33005KT 9999 FEW018 SCT160 BKN300 26/23 Q1010 NOSIG
2025-12-13 18:48 UTC,METAR WSSS 131830Z 34007KT 9000 FEW018 BKN150 26/23 Q1009 NOSIG
2025-12-13 19:26 UTC,METAR WSSS 131900Z 34007KT 9000 FEW018 BKN150 25/23 Q1008 NOSIG
2025-12-13 19:39 UTC,METAR WSSS 131930Z 34008KT 300V360 8000 FEW018 BKN150 25/23 Q1008 NOSIG
2025-12-13 20:37 UTC,METAR WSSS 132030Z 34007KT 9000 FEW018 BKN150 25/23 Q1008 NOSIG
2025-12-13 21:30 UTC,METAR WSSS 132100Z 35007KT 9000 FEW016 BKN150 25/23 Q1008 NOSIG
2025-12-13 21:42 UTC,METAR WSSS 132130Z 35006KT 300V010 9000 FEW016 BKN150 25/23 Q1007 NOSIG
2025-12-13 22:38 UTC,METAR WSSS 132230Z 34006KT 9999 FEW016 FEW020TCU SCT150 BKN300 25/23 Q1008 NOSIG
2025-12-13 23:32 UTC,METAR WSSS 132300Z 34004KT 9999 FEW016 FEW020TCU SCT160 BKN300 25/23 Q1008 NOSIG
2025-12-14 03:53 UTC,METAR WSSS 140300Z 33007KT 280V360 9999 FEW018 SCT150 BKN300 29/25 Q1010 NOSIG
2025-12-14 04:57 UTC,METAR WSSS 140400Z 36008KT 320V040 9999 FEW018 FEW020TCU BKN150 30/25 Q1010 NOSIG
2025-12-14 05:40 UTC,METAR WSSS 132300Z 34004KT 9999 FEW016 FEW020TCU SCT160 BKN300 25/23 Q1008 NOSIG
2025-12-14 08:47 UTC,METAR WSSS 140830Z 20006KT 7000 -SHRA FEW014 FEW016CB FEW017TCU BKN160 24/24 Q1007 RETS NOSIG
2025-12-14 09:34 UTC,METAR WSSS 140930Z VRB01KT 7000 -SHRA SCT016 FEW017TCU BKN160 25/24 Q1007 TEMPO TL1000 4500 SHRA
2025-12-14 10:40 UTC,METAR WSSS 141030Z 28003KT 240V310 9999 FEW016 FEW017TCU SCT150 26/24 Q1006 NOSIG
2025-12-14 11:28 UTC,METAR WSSS 141100Z VRB02KT 9999 FEW016 SCT150 BKN300 26/24 Q1007 NOSIG
2025-12-14 11:41 UTC,METAR WSSS 141130Z 29004KT 250V330 9999 FEW016 SCT150 BKN300 26/24 Q1007 NOSIG
2025-12-14 13:20 UTC,METAR WSSS 141300Z 32005KT 9999 TS FEW015 FEW017CB FEW018TCU SCT300 25/24 Q1009 BECMG FM1305 TL1315 NSW
2025-12-14 13:46 UTC,METAR WSSS 141330Z 32005KT 9999 FEW015 FEW018TCU SCT150 26/24 Q1009 RETS NOSIG
2025-12-14 14:37 UTC,METAR WSSS 141430Z 36003KT 9999 -SHRA FEW015 FEW017TCU BKN150 25/24 Q1010 NOSIG
2025-12-14 15:34 UTC,METAR WSSS 141530Z 32004KT 9999 FEW014 SCT018TCU 26/24 Q1010 TEMPO FM1600 TL1645 4000 SHRA
2025-12-14 16:45 UTC,METAR WSSS 141630Z 01005KT 340V060 9999 -SHRA FEW012 FEW017TCU SCT030 25/24 Q1010 NOSIG
2025-12-14 17:33 UTC,METAR WSSS 141730Z 17003KT 110V230 8000 -SHRA FEW015 FEW017TCU SCT040 24/23 Q1009 NOSIG
2025-12-14 18:51 UTC,METAR WSSS 141830Z 31003KT 260V340 8000 FEW015 SCT060 BKN160 25/23 Q1009 NOSIG
2025-12-14 19:27 UTC,METAR WSSS 141900Z 31004KT 260V350 8000 FEW012 SCT080 BKN170 25/24 Q1009 NOSIG
2025-12-14 19:40 UTC,METAR WSSS 141930Z 35009KT 7000 -SHRA FEW010 FEW015TCU SCT030 BKN170 25/24 Q1009 NOSIG
2025-12-14 20:39 UTC,METAR WSSS 142030Z 34006KT 300V020 7000 -SHRA FEW012 FEW016TCU SCT040 24/23 Q1008 NOSIG
2025-12-14 21:31 UTC,METAR WSSS 142130Z 34007KT 7000 FEW012 FEW016TCU SCT050 BKN140 24/23 Q1009 NOSIG
2025-12-14 22:38 UTC,METAR WSSS 142230Z 33004KT 280V360 7000 -SHRA FEW012 FEW016TCU SCT050 BKN150 24/23 Q1009 TEMPO TL2310 4000 SHRA
2025-12-14 23:32 UTC,METAR WSSS 142300Z 35002KT 8000 -RA FEW012 FEW017TCU SCT070 BKN150 24/23 Q1009 NOSIG
2025-12-15 03:59 UTC,METAR WSSS 150330Z 36006KT 330V030 6000 -RA FEW012 SCT020 OVC150 25/24 Q1011 NOSIG
2025-12-15 05:02 UTC,METAR WSSS 150500Z 34004KT 310V010 8000 -RA FEW015 BKN160 25/24 Q1011 NOSIG
2025-12-15 05:53 UTC,METAR WSSS 150530Z 34003KT 310V020 8000 -RA FEW015 SCT020 BKN160 25/24 Q1010 NOSIG
2025-12-15 07:01 UTC,METAR WSSS 150700Z 34004KT 8000 -RA FEW015 SCT018 BKN160 25/24 Q1008 NOSIG
2025-12-15 07:49 UTC,METAR WSSS 150730Z 35005KT 320V030 9000 -RA FEW015 SCT018 BKN160 26/24 Q1008 NOSIG
2025-12-15 08:59 UTC,METAR WSSS 150830Z 35006KT 9000 -RA FEW015 SCT040 BKN160 26/24 Q1008 NOSIG
2025-12-15 09:56 UTC,METAR WSSS 150930Z 35007KT 8000 -RA FEW012 FEW016TCU SCT018 BKN160 25/24 Q1008 NOSIG
2025-12-15 10:54 UTC,METAR WSSS 151030Z 34007KT 9999 FEW015 FEW018TCU BKN180 26/24 Q1008 NOSIG
2025-12-15 11:35 UTC,METAR WSSS 151130Z 34004KT 9999 FEW012 SCT018 BKN180 25/24 Q1009 NOSIG
2025-12-15 13:54 UTC,METAR WSSS 151330Z 32004KT 7000 -RA FEW015 BKN180 25/24 Q1010 NOSIG
2025-12-15 14:56 UTC,METAR WSSS 151430Z 32004KT 290V350 9999 FEW015 BKN160 25/24 Q1011 NOSIG
2025-12-15 15:51 UTC,METAR WSSS 151530Z VRB02KT 9999 FEW018 BKN160 25/24 Q1011 NOSIG
2025-12-15 17:01 UTC,METAR WSSS 151700Z VRB01KT 9999 FEW018 SCT160 BKN300 25/24 Q1010 NOSIG
2025-12-15 17:54 UTC,METAR WSSS 151730Z VRB02KT 9999 FEW018 BKN300 24/24 Q1010 NOSIG
2025-12-15 18:58 UTC,METAR WSSS 151830Z VRB02KT 9999 FEW018 BKN300 25/24 Q1009 NOSIG
2025-12-15 19:34 UTC,METAR WSSS 151930Z 27003KT 220V330 9999 FEW018 SCT150 BKN300 25/23 Q1009 NOSIG
2025-12-15 20:46 UTC,METAR WSSS 152030Z 28004KT 250V320 9999 FEW018 SCT150 BKN300 25/23 Q1008 NOSIG
2025-12-15 21:37 UTC,METAR WSSS 152130Z VRB02KT 9999 FEW018 SCT150 BKN300 24/24 Q1008 NOSIG
2025-12-15 22:42 UTC,METAR WSSS 152230Z 31003KT 280V350 9999 -RA FEW018 SCT150 BKN300 25/23 Q1008 NOSIG
2025-12-15 23:35 UTC,METAR WSSS 152330Z 31003KT 9999 -RA FEW018 SCT150 BKN170 25/23 Q1008 NOSIG
2025-12-16 03:50 UTC,METAR WSSS 160330Z 32005KT 270V010 9999 FEW012 FEW018TCU SCT140 27/24 Q1010 NOSIG
2025-12-16 04:58 UTC,METAR WSSS 160430Z 30005KT 210V350 9999 VCSH FEW012 SCT015 FEW018TCU 28/24 Q1009 NOSIG
2025-12-16 05:48 UTC,METAR WSSS 160530Z 35007KT 7000 -SHRA SCT012 FEW017TCU FEW020CB SCT140 27/24 Q1009 NOSIG
2025-12-16 07:00 UTC,METAR WSSS 160630Z 01011KT 4500 -SHRA FEW012 FEW016TCU FEW018CB BKN160 26/24 Q1008 NOSIG
2025-12-16 07:41 UTC,METAR WSSS 160730Z 06010KT 4000 RA SCT010 FEW016TCU FEW018CB BKN150 25/23 Q1008 NOSIG
2025-12-16 08:58 UTC,METAR WSSS 160830Z 04007KT 4500 RA FEW010 FEW016TCU OVC150 24/23 Q1008 NOSIG
2025-12-16 09:50 UTC,METAR WSSS 160930Z 32005KT 4500 RA FEW010 FEW016TCU OVC150 24/23 Q1008 NOSIG
2025-12-16 10:52 UTC,METAR WSSS 161030Z 34004KT 8000 -RA FEW012 FEW018TCU OVC160 25/24 Q1008 RERA NOSIG
2025-12-16 11:35 UTC,METAR WSSS 161130Z 35006KT 7000 -RA FEW012 FEW018TCU BKN160 24/23 Q1008 NOSIG
2025-12-16 13:52 UTC,METAR WSSS 161330Z 35006KT 320V030 8000 -RA FEW014 SCT018 BKN160 25/24 Q1010 NOSIG
2025-12-16 14:54 UTC,METAR WSSS 161430Z 32003KT 290V360 8000 -RA FEW014 SCT018 BKN160 25/24 Q1010 NOSIG
2025-12-16 15:44 UTC,METAR WSSS 161530Z 32003KT 290V350 9000 SCT016 SCT170 BKN270 25/24 Q1010 NOSIG
2025-12-16 16:59 UTC,METAR WSSS 161630Z 34003KT 9000 SCT016 SCT270 25/24 Q1010 NOSIG
2025-12-16 17:49 UTC,METAR WSSS 161730Z 00000KT 9999 FEW016 SCT270 25/24 Q1010 NOSIG
2025-12-16 18:58 UTC,METAR WSSS 161830Z 31003KT 290V360 8000 FEW012 FEW016TCU BKN300 25/24 Q1009 NOSIG
2025-12-16 19:33 UTC,METAR WSSS 161930Z VRB02KT 5000 -SHRA FEW012 FEW016TCU SCT030 BKN300 25/24 Q1008 NOSIG
2025-12-16 20:44 UTC,METAR WSSS 162030Z 28004KT 250V320 5000 -SHRA FEW012 FEW016TCU SCT030 25/24 Q1008 NOSIG
2025-12-16 21:38 UTC,METAR WSSS 162130Z 25004KT 200V310 2000 +SHRA FEW010 SCT015TCU BKN150 24/24 Q1008 BECMG TL2200 4000 SHRA BECMG FM2230 TL2300 6000 NSW
2025-12-16 22:40 UTC,METAR WSSS 162230Z 31004KT 270V360 5000 -SHRA FEW012 FEW016TCU BKN150 24/24 Q1008 RESHRA TEMPO FM2245 TL2330 SHRA
2025-12-16 23:34 UTC,METAR WSSS 162330Z 34004KT 300V360 3000 RA SCT015 FEW018TCU BKN150 24/23 Q1009 BECMG FM2345 TL0015 6000 NSW
2025-12-17 03:46 UTC,METAR WSSS 170330Z 32005KT 280V360 5000 -RA FEW014 SCT050 BKN160 26/24 Q1011 NOSIG
2025-12-17 04:56 UTC,METAR WSSS 170430Z 33005KT 270V010 9999 FEW014 SCT070 BKN150 26/24 Q1010 NOSIG
2025-12-17 05:45 UTC,METAR WSSS 170530Z 33007KT 300V360 9999 SCT014 BKN150 27/24 Q1009 NOSIG
2025-12-17 06:58 UTC,METAR WSSS 170630Z 32006KT 260V010 9999 SCT014 BKN160 27/23 Q1008 NOSIG
2025-12-17 07:40 UTC,METAR WSSS 170730Z 32005KT 280V360 9999 SCT015 BKN160 27/24 Q1008 NOSIG
2025-12-17 08:58 UTC,METAR WSSS 170830Z 35003KT 290V030 9999 -SHRA SCT014 FEW017TCU SCT160 27/24 Q1008 NOSIG
2025-12-17 09:50 UTC,METAR WSSS 170930Z 34008KT 9999 -SHRA FEW012 SCT015 FEW017TCU 26/24 Q1008 NOSIG
2025-12-17 10:51 UTC,METAR WSSS 171030Z 34007KT 300V010 9999 FEW016 SCT150 26/24 Q1008 NOSIG
2025-12-17 11:34 UTC,METAR WSSS 171130Z 32004KT 250V360 9999 FEW016 BKN280 26/24 Q1009 NOSIG
2025-12-17 13:46 UTC,METAR WSSS 171330Z 32006KT 280V350 9999 FEW015 SCT040 BKN280 26/23 Q1010 NOSIG
2025-12-17 14:53 UTC,METAR WSSS 171430Z 33006KT 290V350 9999 FEW015 SCT040 26/23 Q1011 NOSIG
2025-12-17 15:48 UTC,METAR WSSS 171530Z 30005KT 260V360 9999 FEW015 SCT050 26/23 Q1011 NOSIG
2025-12-17 16:59 UTC,METAR WSSS 171630Z 28004KT 210V350 9999 FEW015 BKN070 26/23 Q1010 NOSIG
2025-12-17 17:48 UTC,METAR WSSS 171730Z 30003KT 220V030 9999 FEW016 BKN070 26/23 Q1010 NOSIG
2025-12-17 18:59 UTC,METAR WSSS 171830Z 29003KT 220V340 9999 FEW016 BKN070 26/23 Q1010 NOSIG
2025-12-17 19:32 UTC,METAR WSSS 171930Z 29004KT 210V010 9999 FEW016 SCT025 BKN140 26/23 Q1009 NOSIG
2025-12-17 20:44 UTC,METAR WSSS 172030Z 25003KT 200V320 9999 FEW016 BKN140 25/23 Q1008 NOSIG
2025-12-17 21:38 UTC,METAR WSSS 172130Z 30004KT 240V360 9999 FEW016 BKN140 25/23 Q1008 NOSIG
2025-12-17 22:42 UTC,METAR WSSS 172230Z 31005KT 240V030 9999 FEW016 BKN140 25/22 Q1009 NOSIG
2025-12-17 23:35 UTC,METAR WSSS 172330Z 33007KT 290V360 9999 FEW016 BKN140 25/23 Q1009 NOSIG
2025-12-18 03:46 UTC,METAR WSSS 180330Z 34015G29KT 290V360 9999 SCT018 BKN300 28/24 Q1010 NOSIG
2025-12-18 04:57 UTC,METAR WSSS 180430Z 35011KT 320V030 9999 SCT018 BKN300 28/24 Q1010 NOSIG
2025-12-18 05:47 UTC,METAR WSSS 180530Z 35013KT 310V020 9999 SCT018 BKN300 30/25 Q1009 NOSIG
2025-12-18 07:00 UTC,METAR WSSS 180630Z 36014KT 9999 SCT018 BKN130 29/23 Q1008 NOSIG
2025-12-18 07:40 UTC,METAR WSSS 180730Z 35011KT 320V020 9999 SCT018 SCT130 BKN300 29/24 Q1007 NOSIG
2025-12-18 08:57 UTC,METAR WSSS 180830Z 01015KT 9999 FEW018 BKN130 28/24 Q1007 NOSIG
2025-12-18 09:51 UTC,METAR WSSS 180930Z 34009KT 300V010 9999 FEW018 SCT150 BKN300 29/24 Q1006 NOSIG
2025-12-18 10:49 UTC,METAR WSSS 181030Z 36009KT 9999 FEW018 BKN150 27/23 Q1007 NOSIG
2025-12-18 11:32 UTC,METAR WSSS 181130Z 34007KT 9999 FEW018 SCT050 BKN300 27/24 Q1008 NOSIG
2025-12-18 13:50 UTC,METAR WSSS 181330Z 33006KT 300V360 9999 FEW016 SCT160 BKN300 26/24 Q1009 NOSIG
2025-12-18 14:50 UTC,METAR WSSS 181430Z 33003KT 290V010 9999 FEW018 SCT160 BKN300 26/24 Q1009 NOSIG
2025-12-18 15:44 UTC,METAR WSSS 181530Z 34005KT 9999 FEW018 BKN300 26/24 Q1009 NOSIG
